Date,Temperature,Rain,Wind_Speed,Wind_Direction,Humidity,Pressure,Total_Cloud,Visibility,Solar_Radiation
1/17/2017 1:00,1.1,,2.1,90,26,1021.5,6.666666667,20000,
1/17/2017 2:00,1,,3.9,90,28,1021.7,13.33333333,20000,
1/17/2017 3:00,1.1,,3,70,29,1022.3,20,20000,
1/17/2017 4:00,0.4,,1.9,290,29,1022.8,40,20000,
1/17/2017 5:00,1.2,,4.4,70,24,1022.4,40,20000,
1/17/2017 6:00,1.1,,3.3,70,32,1022.7,40,20000,
1/17/2017 7:00,0.8,,2.3,70,28,1022.7,20,20000,
1/17/2017 8:00,0.8,,4.7,70,42,1022.5,60,20000,0
1/17/2017 9:00,1.5,,3.6,70,34,1022.9,40,20000,0.09
1/17/2017 10:00,2.5,,3.6,90,35,1023.4,60,20000,0.7
1/17/2017 11:00,3.8,,3.2,90,34,1023.2,20,20000,1.06
1/17/2017 12:00,4.8,,1.8,90,33,1022.4,80,20000,1.3
1/17/2017 13:00,6.3,,2.4,200,34,1021.7,70,20000,1.06
1/17/2017 14:00,6.7,,5.2,320,26,1021.5,90,20000,0.94
1/17/2017 15:00,6.6,,3.3,340,29,1020.9,80,20000,0.59
1/17/2017 16:00,7,,2.4,340,33,1020.9,50,20000,0.47
1/17/2017 17:00,7.4,,0.8,200,36,1021,60,20000,0.39
1/17/2017 18:00,6,,0.5,180,42,1021.2,70,20000,0.02
1/17/2017 19:00,5,,0.9,270,41,1021.4,46.66666667,20000,
1/17/2017 20:00,4.5,,1.3,340,40,1021.6,23.33333333,20000,
1/17/2017 21:00,3.9,,1.7,270,44,1021.9,0,20000,
1/17/2017 22:00,3.5,,2.1,250,49,1022.5,0,20000,
1/17/2017 23:00,3.1,,1.3,90,41,1022.5,0,20000,
1/18/2017 0:00,2.4,,0.3,0,42,1022,0,20000,
1/18/2017 1:00,2.6,,0.5,160,47,1021.9,0,20000,
1/18/2017 2:00,2.2,,0.6,270,46,1021.6,0,20000,
1/18/2017 3:00,1.6,,2.2,290,52,1021.7,0,20000,
1/18/2017 4:00,2.2,,1.4,290,48,1021.6,50,20000,
1/18/2017 5:00,2.6,,1.5,180,40,1021.5,80,20000,
1/18/2017 6:00,2.7,,3,20,39,1021.5,70,20000,
1/18/2017 7:00,2.4,,3,320,40,1022,70,20000,
1/18/2017 8:00,1.9,,1.5,50,44,1021.4,40,20000,0
1/18/2017 9:00,2.8,,2.6,70,39,1021.6,50,20000,0.1
1/18/2017 10:00,2.9,,6.9,70,40,1021.5,50,20000,0.37
1/18/2017 11:00,4.1,,7.2,70,41,1021,40,19870,0.67
1/18/2017 12:00,5.3,,5.8,70,37,1020.8,0,17560,1.31
1/18/2017 13:00,6.6,,5.4,70,33,1019.4,30,17870,1.46
1/18/2017 14:00,7.1,,5.6,90,35,1018.4,20,17050,1.47
1/18/2017 15:00,7,,2.9,90,36,1018.8,50,15390,0.99
1/18/2017 16:00,7.3,,1.2,90,35,1019.2,80,14500,0.47
1/18/2017 17:00,7.2,,1.4,90,36,1019,90,13630,0.11
1/18/2017 18:00,6.5,,1.7,50,38,1018.9,60,12210,0
1/18/2017 19:00,5.9,,2.8,340,34,1019.6,56.66666667,12210,
1/18/2017 20:00,5.7,,4.2,340,36,1019.6,53.33333333,11070,
1/18/2017 21:00,5.4,,1.5,70,40,1019.1,50,10490,
1/18/2017 22:00,5.5,,4.3,70,33,1018.9,40,11230,
1/18/2017 23:00,5.1,,4.1,50,34,1018.9,30,10990,
1/19/2017 0:00,4.4,,3.8,70,38,1018.6,20,9930,
1/19/2017 1:00,3.7,,2.1,20,41,1018.3,13.33333333,9110,
1/19/2017 2:00,3.3,,1.6,70,42,1018.1,6.666666667,9060,
1/19/2017 3:00,2.8,,1.9,70,43,1018.2,0,8870,
1/19/2017 4:00,2.7,,3,70,45,1017.4,0,8050,
1/19/2017 5:00,2.3,,2.3,50,47,1017.4,0,8450,
1/19/2017 6:00,2.1,,3.3,70,46,1017.1,0,8470,
1/19/2017 7:00,1.9,,5.2,70,47,1017.3,0,8500,
1/19/2017 8:00,1.9,,5.5,70,46,1017.1,50,8790,0
1/19/2017 9:00,2.2,,5.4,70,48,1017.1,60,9480,0.02
1/19/2017 10:00,2.6,,4.7,70,44,1016.9,50,9180,0.31
1/19/2017 11:00,3.7,,4.6,90,41,1016.9,70,10870,0.87
1/19/2017 12:00,4.4,,3.8,90,40,1015.3,80,10710,1.43
1/19/2017 13:00,5.5,,2.5,90,33,1014.5,80,16400,1.38
1/19/2017 14:00,7.2,,1.1,230,25,1013.3,60,20000,1.22
1/19/2017 15:00,8.3,,4.2,250,30,1012.9,10,15390,1.13
1/19/2017 16:00,7.9,,3.6,230,35,1012,20,14290,0.85
1/19/2017 17:00,6.9,,3.2,200,39,1011.7,0,13760,0.33
1/19/2017 18:00,5.7,,2.5,250,45,1011.8,0,10790,0
1/19/2017 19:00,5.1,,3.8,250,52,1012,10,9310,
1/19/2017 20:00,4.6,,2.6,270,49,1012,20,9230,
1/19/2017 21:00,3.9,,6,320,46,1011.2,30,7630,
1/19/2017 22:00,3,,2.9,250,48,1010.9,20,7590,
1/19/2017 23:00,2.5,,4.8,340,50,1010.7,10,7670,
1/20/2017 0:00,1.9,,6.5,290,50,1010.6,0,8790,
1/20/2017 1:00,1.5,,5.6,320,54,1009.7,33.33333333,11040,
1/20/2017 2:00,1.8,,3.5,340,57,1009.7,66.66666667,13760,
1/20/2017 3:00,2.5,0,4.4,290,62,1008.9,100,13730,
1/20/2017 4:00,2.5,,4.7,270,69,1008.3,100,10300,
1/20/2017 5:00,2.3,,5.6,290,59,1007.9,40,6530,
1/20/2017 6:00,2.7,0,6.6,290,54,1007.7,70,9090,
1/20/2017 7:00,1.5,,6.7,290,69,1008.3,100,20000,
1/20/2017 8:00,1.1,,7.4,290,71,1008.7,50,12420,0.03
1/20/2017 9:00,0.7,0,3.5,340,74,1009.4,60,14660,0.17
1/20/2017 10:00,1.6,,8.4,340,52,1009.9,60,18890,0.52
1/20/2017 11:00,1.3,,9.2,340,56,1011.1,90,14520,0.87
1/20/2017 12:00,1,0,10,340,59,1011.4,60,13960,1.11
1/20/2017 13:00,1.2,,11.3,320,49,1011.2,70,20000,1.28
1/20/2017 14:00,0.7,,9.5,340,55,1012.2,80,14380,0.78
1/20/2017 15:00,1,0.1,11,320,47,1012.4,20,20000,1.14
1/20/2017 16:00,0.9,,11.5,340,42,1012.3,20,20000,0.72
1/20/2017 17:00,0.3,,10.8,340,46,1013.8,20,20000,0.32
1/20/2017 18:00,-0.5,,6.1,20,53,1015.7,10,20000,0.01
1/20/2017 19:00,-0.8,,7.6,340,52,1016.5,26.66666667,20000,
1/20/2017 20:00,-1.1,,6.3,320,51,1017.6,43.33333333,20000,
1/20/2017 21:00,-1.4,,4.7,340,54,1018.8,60,20000,
1/20/2017 22:00,-1.6,,8,320,52,1019.3,40,20000,
1/20/2017 23:00,-1.9,,6.1,290,51,1020.2,20,20000,
1/21/2017 0:00,-2,,7.5,320,51,1020.1,0,20000,
1/21/2017 1:00,-2,,9.9,340,54,1019.1,0,20000,
1/21/2017 2:00,-2.2,,8.9,20,54,1019,0,20000,
1/21/2017 3:00,-2.5,,4.1,320,55,1019.2,0,20000,
1/21/2017 4:00,-2.5,,4.4,360,54,1020.2,0,20000,
1/21/2017 5:00,-2.5,,6.9,340,54,1020.2,0,20000,
1/21/2017 6:00,-2.4,,6.1,340,54,1020.1,0,20000,
1/21/2017 7:00,-2.3,,6.3,20,53,1020.5,0,20000,
1/21/2017 8:00,-2.5,,4.5,360,54,1020.6,0,20000,0
1/21/2017 9:00,-1.7,,5,340,50,1021.2,0,20000,0.14
1/21/2017 10:00,0,,5.1,340,45,1021.3,20,20000,0.74
1/21/2017 11:00,1.5,,4.4,340,40,1020.8,70,20000,1.22
1/21/2017 12:00,3,,5,320,37,1019.9,60,20000,1.56
1/21/2017 13:00,3.3,,6.6,290,36,1018.4,60,20000,1.32
1/21/2017 14:00,3.9,,3.3,290,37,1017.2,80,20000,0.93
1/21/2017 15:00,4,,6.8,320,39,1017,80,20000,0.82
1/21/2017 16:00,3.8,,6.7,290,40,1016.7,50,20000,0.53
1/21/2017 17:00,3,,4,290,44,1016.7,30,20000,0.19
1/21/2017 18:00,2.2,,5.5,270,51,1017.1,20,20000,0.01
1/21/2017 19:00,1.7,,5.6,290,52,1017.3,13.33333333,20000,
1/21/2017 20:00,1.3,,3.5,290,55,1017.5,6.666666667,20000,
1/21/2017 21:00,0.8,,3.8,320,60,1017.4,0,20000,
1/21/2017 22:00,0.6,,3,290,64,1017.4,20,20000,
1/21/2017 23:00,0.9,,5,250,67,1016.9,40,20000,
1/22/2017 0:00,1.1,0,6.3,250,69,1016.6,60,20000,
1/22/2017 1:00,1.1,,5.8,270,70,1015.8,30,20000,
1/22/2017 2:00,1.3,,6.2,270,72,1016.1,60,7100,
1/22/2017 3:00,1,0,4.1,270,68,1015.8,40,20000,
1/22/2017 4:00,1.1,,5.4,270,56,1015.2,20,17970,
1/22/2017 5:00,1,,7.6,290,55,1015,30,16790,
1/22/2017 6:00,0.5,0,6.3,320,60,1015.6,50,19540,
1/22/2017 7:00,-0.1,,10.3,340,54,1016.1,50,20000,
1/22/2017 8:00,-0.5,,9.1,340,48,1016.4,60,20000,0
1/22/2017 9:00,-0.8,0,10.2,320,47,1017.1,50,20000,0.05
1/22/2017 10:00,-0.6,,7.8,320,45,1017.6,50,20000,0.26
1/22/2017 11:00,0.5,,8.1,340,40,1017.7,60,20000,0.94
1/22/2017 12:00,0.6,,9.7,340,39,1017.5,70,20000,1.21
1/22/2017 13:00,0.5,,5.5,20,47,1017.4,60,20000,0.81
1/22/2017 14:00,0.5,,7,340,46,1017.2,70,20000,1.17
1/22/2017 15:00,0.9,0,6.9,340,39,1017,80,20000,1.21
1/22/2017 16:00,0.7,,8.4,340,39,1016.9,60,20000,0.6
1/22/2017 17:00,-0.2,,7.6,360,46,1017.4,70,20000,0.14
1/22/2017 18:00,-1,0,5.6,360,50,1017.7,70,20000,0.01
1/22/2017 19:00,-1.6,,5,360,50,1018.4,53.33333333,20000,
1/22/2017 20:00,-2.1,,4.9,340,48,1019,36.66666667,20000,
1/22/2017 21:00,-2.5,,6.5,340,48,1019.1,20,20000,
1/22/2017 22:00,-2.7,,5.9,320,49,1019.4,13.33333333,20000,
1/22/2017 23:00,-3,,7.2,340,50,1019.7,6.666666667,20000,
1/23/2017 0:00,-3.4,,6.1,340,51,1019.4,0,20000,
1/23/2017 1:00,-3.9,,6.6,340,51,1019.6,0,20000,
1/23/2017 2:00,-4.4,,7,320,50,1019.7,0,20000,
1/23/2017 3:00,-4.7,,6.6,320,49,1020.1,0,20000,
1/23/2017 4:00,-5,,7.4,320,49,1019.9,0,20000,
1/23/2017 5:00,-5.1,,7.2,320,49,1019.7,0,20000,
1/23/2017 6:00,-5.3,,6.3,320,50,1019.6,0,20000,
1/23/2017 7:00,-5.4,,4.6,320,51,1020.3,0,20000,
1/23/2017 8:00,-5.3,,4.3,340,51,1020.8,0,20000,0
1/23/2017 9:00,-4.4,,6.3,340,49,1021.3,0,20000,0.11
1/23/2017 10:00,-3.3,,7.7,340,46,1021.8,0,20000,0.69
1/23/2017 11:00,-2.2,,9.2,340,42,1021.7,0,20000,1.23
1/23/2017 12:00,-1.3,,9,340,38,1021.7,0,20000,1.57
1/23/2017 13:00,-0.5,,9.5,340,33,1020.7,0,20000,1.73
1/23/2017 14:00,-0.1,,7.6,360,31,1020.4,0,20000,1.7
1/23/2017 15:00,0.7,,6.7,340,28,1020.2,0,20000,1.44
1/23/2017 16:00,0.5,,5.4,340,26,1020.8,0,20000,1.06
1/23/2017 17:00,0.1,,7.1,320,29,1021.3,0,20000,0.5
1/23/2017 18:00,-1.2,,5.3,320,33,1021.6,0,20000,0.04
1/23/2017 19:00,-2.1,,7,290,38,1022.5,0,20000,
1/23/2017 20:00,-2.9,,8.1,340,41,1022.5,0,20000,
1/23/2017 21:00,-3.1,,9.9,340,41,1022.5,0,20000,
1/23/2017 22:00,-3.3,,10.2,320,45,1022.6,0,20000,
1/23/2017 23:00,-3.4,,9.2,340,49,1022.9,0,20000,
1/24/2017 0:00,-3.5,,8.1,340,51,1023,0,20000,
1/24/2017 1:00,-3.5,,9.2,340,51,1023.1,0,20000,
1/24/2017 2:00,-3.5,,7.5,320,50,1023.7,0,20000,
1/24/2017 3:00,-3.6,,3.7,360,51,1023.8,0,20000,
1/24/2017 4:00,-3.7,,5.8,320,52,1023.9,0,20000,
1/24/2017 5:00,-3.7,,5.6,320,53,1023.4,0,20000,
1/24/2017 6:00,-3.8,,5.1,320,53,1023.6,0,20000,
1/24/2017 7:00,-3.7,,5.6,290,53,1024.3,0,20000,
1/24/2017 8:00,-3.9,,1.9,270,53,1025.2,0,20000,0
1/24/2017 9:00,-2.7,,3.8,270,49,1025.3,0,20000,0.12
1/24/2017 10:00,-0.7,,6.6,320,43,1025.7,0,20000,0.74
1/24/2017 11:00,0.5,,7.6,340,39,1025.6,0,20000,1.28
1/24/2017 12:00,1.1,,9.1,320,33,1024.9,0,20000,1.64
1/24/2017 13:00,2,,6.4,360,28,1023.8,0,20000,1.8
1/24/2017 14:00,2.4,,7.8,340,24,1023.1,0,20000,1.78
1/24/2017 15:00,2.8,,7.9,340,26,1023,0,20000,1.53
1/24/2017 16:00,2.9,,7.3,340,26,1023.2,0,20000,1.07
1/24/2017 17:00,2.6,,5.8,340,27,1023.6,0,20000,0.51
1/24/2017 18:00,1.6,,5.6,340,31,1024.4,0,20000,0.04
1/24/2017 19:00,0.5,,6.6,340,38,1024.8,0,20000,
1/24/2017 20:00,-0.2,,6.8,340,43,1024.9,0,20000,
1/24/2017 21:00,-0.7,,8.2,340,46,1025.2,0,20000,
1/24/2017 22:00,-1.1,,7.7,340,49,1025,0,20000,
1/24/2017 23:00,-1.4,,7.8,340,51,1025,0,20000,
1/25/2017 0:00,-1.9,,6.4,340,52,1025.4,0,20000,
1/25/2017 1:00,-2.2,,5.6,340,52,1025.1,0,20000,
1/25/2017 2:00,-2.4,,6.4,340,53,1025.2,0,20000,
1/25/2017 3:00,-2.5,,6.2,340,52,1025,0,20000,
1/25/2017 4:00,-2.8,,5.6,340,55,1024.4,0,20000,
1/25/2017 5:00,-3.1,,4.7,340,57,1024.3,0,20000,
1/25/2017 6:00,-3.3,,4.4,340,60,1024.6,0,20000,
1/25/2017 7:00,-3.6,,4.5,340,61,1025.2,0,20000,
1/25/2017 8:00,-3.5,,5,360,59,1025.9,0,20000,0
1/25/2017 9:00,-2.4,,4.7,340,54,1026.4,0,20000,0.12
1/25/2017 10:00,-0.9,,3.7,340,49,1026.7,0,20000,0.75
1/25/2017 11:00,0.7,,5.7,340,39,1026.3,0,20000,1.29
1/25/2017 12:00,2.2,,5.1,320,34,1025.4,0,20000,1.61
1/25/2017 13:00,3.6,,4.3,320,30,1024.2,0,20000,1.76
1/25/2017 14:00,3.6,,2.5,90,36,1023.1,0,20000,1.68
1/25/2017 15:00,4.2,,2.1,140,35,1022.5,0,20000,1.41
1/25/2017 16:00,5.1,,1.4,180,29,1022.1,0,20000,1
1/25/2017 17:00,4.7,,4.1,230,30,1022.2,0,20000,0.48
1/25/2017 18:00,3.4,,3.2,320,29,1022.6,0,20000,0.03
1/25/2017 19:00,2.1,,5,340,30,1022.7,0,20000,
1/25/2017 20:00,1.3,,5.5,340,35,1022.4,0,20000,
1/25/2017 21:00,0.9,,6.1,340,37,1022.8,0,20000,
1/25/2017 22:00,0.4,,4.6,340,40,1022.9,0,20000,
1/25/2017 23:00,-0.1,,0.9,20,44,1023.3,0,20000,
1/26/2017 0:00,-0.4,,3.2,360,48,1023.2,0,20000,
1/26/2017 1:00,-0.8,,5.7,340,49,1023.3,0,20000,
1/26/2017 2:00,-1.1,,0.9,140,47,1023.2,0,20000,
1/26/2017 3:00,-1.8,,0.4,0,50,1022.9,0,20000,
1/26/2017 4:00,-1.9,,3.8,340,50,1022.1,0,20000,
1/26/2017 5:00,-2.6,,0.7,320,52,1021.8,0,20000,
1/26/2017 6:00,-2.7,,3.4,340,57,1022.2,0,12050,
1/26/2017 7:00,-2.7,,0.9,20,58,1022.3,0,18320,
1/26/2017 8:00,-3,,2.5,320,57,1022.7,0,18000,0
1/26/2017 9:00,-1.8,,1.9,50,53,1022.3,0,17360,0.11
1/26/2017 10:00,0.5,,3.1,340,44,1023.2,0,18790,0.73
1/26/2017 11:00,2.7,,1,160,40,1021.9,0,20000,1.24
1/26/2017 12:00,3.3,,2.8,230,36,1021.5,0,20000,1.58
1/26/2017 13:00,4.5,,3.4,230,31,1020.3,0,20000,1.73
1/26/2017 14:00,5.5,,3.3,230,30,1019,40,20000,1.66
1/26/2017 15:00,6.4,,4.3,230,29,1017.8,20,20000,1.4
1/26/2017 16:00,6.7,,4.2,250,32,1018.1,20,20000,1.02
1/26/2017 17:00,6.2,,4.7,250,36,1017.9,40,20000,0.49
1/26/2017 18:00,5.3,,4.5,250,41,1017.9,20,20000,0.01
1/26/2017 19:00,4.9,,4.9,250,48,1017.6,13.33333333,20000,
1/26/2017 20:00,4.7,,4,250,57,1017.5,6.666666667,20000,
1/26/2017 21:00,3.9,,2.3,290,42,1017.6,0,20000,
1/26/2017 22:00,3.6,,2.6,250,41,1017.6,0,20000,
1/26/2017 23:00,3.6,,4,250,35,1017.2,0,20000,
1/27/2017 0:00,3.4,,3.7,250,37,1016.9,0,20000,
1/27/2017 1:00,3.5,,4.3,290,35,1016.5,20,20000,
1/27/2017 2:00,4.3,,4.4,290,52,1015.9,40,20000,
1/27/2017 3:00,4,,6,290,56,1015.6,60,20000,
1/27/2017 4:00,5.4,,5.8,270,62,1015,70,20000,
1/27/2017 5:00,5.5,,4.2,270,64,1014.6,40,20000,
1/27/2017 6:00,5.3,,3.7,250,66,1014.4,90,20000,
1/27/2017 7:00,6.4,,5.7,320,75,1015.6,100,4470,
1/27/2017 8:00,5.1,,6.6,320,71,1017,100,19200,0
1/27/2017 9:00,5,0,4.4,340,52,1017.4,100,20000,0.17
1/27/2017 10:00,4.8,,6.6,320,34,1017.9,100,20000,0.43
1/27/2017 11:00,4.5,,9.3,340,30,1018,60,20000,0.69
1/27/2017 12:00,5.8,,8.1,340,25,1018,30,20000,1.66
1/27/2017 13:00,7.2,,4.9,320,24,1016.9,20,20000,1.91
1/27/2017 14:00,7.6,,5.7,340,20,1016.5,0,20000,1.87
1/27/2017 15:00,8.1,,7.3,340,17,1016.4,0,20000,1.65
1/27/2017 16:00,7.9,,8.4,320,16,1016.6,20,20000,1.19
1/27/2017 17:00,7.1,,6.7,340,17,1017,20,20000,0.64
1/27/2017 18:00,5.6,,7.1,340,22,1017.4,20,20000,0.08
1/27/2017 19:00,4.3,,7.6,340,26,1017.8,13.33333333,20000,
1/27/2017 20:00,3.4,,7.5,340,31,1018.6,6.666666667,20000,
1/27/2017 21:00,2.6,,5.9,340,36,1018.4,0,20000,
1/27/2017 22:00,2.2,,3.2,340,39,1018.8,0,20000,
1/27/2017 23:00,1.6,,0.8,20,42,1019.1,0,20000,
1/28/2017 0:00,1.1,,1.3,360,45,1019.3,0,20000,
1/28/2017 1:00,0.7,,1.1,70,45,1018.5,0,20000,
1/28/2017 2:00,0.4,,0.6,20,44,1019,0,20000,
1/28/2017 3:00,0.1,,1.4,320,50,1018.8,0,20000,
1/28/2017 4:00,-0.4,,1.5,270,54,1018.8,0,20000,
1/28/2017 5:00,-0.7,,1.2,90,55,1018.4,0,20000,
1/28/2017 6:00,-1,,0,0,53,1018.7,0,20000,
1/28/2017 7:00,-0.5,,2.6,90,46,1018.9,0,20000,
1/28/2017 8:00,0.2,,2.3,90,41,1019.2,0,20000,0
1/28/2017 9:00,1.4,,4.8,70,39,1019.2,0,20000,0.12
1/28/2017 10:00,2.6,,6.5,70,34,1019,0,20000,0.8
1/28/2017 11:00,4.1,,4.1,90,31,1019.2,0,20000,1.35
1/28/2017 12:00,5.6,,3.3,90,28,1018.3,0,20000,1.71
1/28/2017 13:00,7.3,,1.3,90,24,1017.5,0,20000,1.85
1/28/2017 14:00,9.6,,1.2,140,24,1016.7,0,20000,1.79
1/28/2017 15:00,10.5,,1.4,230,27,1016.3,0,20000,1.52
1/28/2017 16:00,9.1,,1.8,230,33,1016.5,60,20000,0.81
1/28/2017 17:00,9.1,,1.3,230,32,1016.4,60,20000,0.46
1/28/2017 18:00,7.3,,2,140,44,1016.1,50,20000,0.01
1/28/2017 19:00,6.6,,1.1,270,48,1016.9,53.33333333,19530,
1/28/2017 20:00,6,,0.9,290,48,1017,56.66666667,20000,
1/28/2017 21:00,6.2,,2,90,52,1016.6,60,20000,
1/28/2017 22:00,6.2,,1.5,70,58,1016.2,66.66666667,20000,
1/28/2017 23:00,6.2,,0,0,53,1016,73.33333333,20000,
1/29/2017 0:00,6.1,,1,70,45,1014.7,80,20000,
1/29/2017 1:00,6.4,,2.3,90,49,1014.2,90,20000,
1/29/2017 2:00,6.4,,1.2,70,55,1013.9,100,20000,
1/29/2017 3:00,6.3,0,2.3,90,60,1013.4,100,20000,
1/29/2017 4:00,6.5,,3.7,90,63,1012.8,100,20000,
1/29/2017 5:00,7.2,,2.8,90,53,1012.7,100,18680,
1/29/2017 6:00,7,0,4,90,61,1011.9,100,20000,
1/29/2017 7:00,6.7,,4.8,70,66,1011.7,100,19620,
1/29/2017 8:00,5.7,,5.2,70,77,1011.4,100,11820,0
1/29/2017 9:00,5.6,4.2,5.9,90,85,1011.3,100,8350,0.04
1/29/2017 10:00,5.5,,5.8,90,87,1011.1,100,8270,0.07
1/29/2017 11:00,5.2,,6.5,70,84,1010.5,100,16580,0.12
1/29/2017 12:00,6.2,1.8,5.1,70,82,1009.6,100,19130,0.2
1/29/2017 13:00,6.3,,5.5,70,82,1008.1,100,20000,0.25
1/29/2017 14:00,6.4,,5.3,70,81,1007.4,100,20000,0.3
1/29/2017 15:00,7.1,,3.2,90,80,1006.9,100,19130,0.32
1/29/2017 16:00,7.1,,3.3,90,79,1006.4,100,20000,0.49
1/29/2017 17:00,7,,3.1,70,82,1006.1,100,19870,0.18
1/29/2017 18:00,7.1,,2.3,90,83,1006.5,100,16150,0.01
1/29/2017 19:00,7,,0.7,250,84,1007,100,12820,
1/29/2017 20:00,7.2,,0.9,180,83,1006.2,100,13470,
1/29/2017 21:00,7,,1.6,230,84,1006.3,100,11930,
1/29/2017 22:00,6.9,,2,230,86,1006.1,100,4920,
1/29/2017 23:00,8.2,,4.4,290,87,1006.4,100,3320,
1/30/2017 0:00,8.1,0.3,5.1,320,89,1006,100,3860,
1/30/2017 1:00,7.9,,5,340,83,1006.2,100,11300,
1/30/2017 2:00,7,,6.1,340,71,1006.6,100,20000,
1/30/2017 3:00,5.6,0.2,6.8,340,66,1007.5,100,20000,
1/30/2017 4:00,4.5,,8.9,340,62,1008.1,70,20000,
1/30/2017 5:00,3.9,,5.8,340,62,1009.4,80,20000,
1/30/2017 6:00,3.4,0.1,7.5,320,64,1010.2,90,20000,
1/30/2017 7:00,3.2,,10,320,65,1010.5,90,11500,
1/30/2017 8:00,2.6,,11.2,320,57,1010.9,80,11440,0
1/30/2017 9:00,1.6,,11.8,340,49,1012.1,40,20000,0.02
1/30/2017 10:00,1.6,,9,340,46,1013,30,20000,0.43
1/30/2017 11:00,2,,7.2,340,42,1013.4,0,20000,1.24
1/30/2017 12:00,2.4,,7.9,340,38,1013.7,0,20000,1.57
1/30/2017 13:00,2.7,,6.8,360,34,1013.6,0,20000,1.77
1/30/2017 14:00,2.9,,9.2,320,33,1013.6,0,20000,1.78
1/30/2017 15:00,3,,8.4,320,33,1014.5,0,20000,1.51
1/30/2017 16:00,2.3,,9.5,320,31,1014.6,0,20000,1.1
1/30/2017 17:00,1.8,,6.7,340,29,1015.5,0,20000,0.53
1/30/2017 18:00,0.7,,7.8,340,31,1016.4,0,20000,0.05
1/30/2017 19:00,-0.3,,7.9,340,37,1017.6,0,20000,
1/30/2017 20:00,-0.8,,6.2,360,44,1018.2,0,20000,
1/30/2017 21:00,-1.3,,6.2,340,46,1019.4,0,20000,
1/30/2017 22:00,-1.8,,5.9,340,48,1019.4,0,20000,
1/30/2017 23:00,-2.1,,6.9,340,48,1019.7,0,20000,
1/31/2017 0:00,-2.4,,6.5,340,49,1019.9,0,20000,
1/31/2017 1:00,-2.7,,5,340,50,1020.2,0,20000,
1/31/2017 2:00,-3,,2.8,360,52,1019.9,0,20000,
1/31/2017 3:00,-3.2,,2,290,54,1019.7,0,20000,
1/31/2017 4:00,-2.9,,1.4,90,49,1019.2,0,20000,
1/31/2017 5:00,-3.3,,1.1,20,53,1019.7,0,20000,
1/31/2017 6:00,-2.8,,1.8,360,49,1019.3,0,20000,
1/31/2017 7:00,-3.4,,1,270,52,1019.8,0,20000,
1/31/2017 8:00,-3.7,,0.3,0,51,1020.4,0,20000,0
1/31/2017 9:00,-2.6,,0.5,290,43,1020.5,0,20000,0.13
1/31/2017 10:00,0.1,,1.6,230,43,1020.7,0,20000,0.75
1/31/2017 11:00,1.6,,2.2,200,43,1020.2,0,20000,1.23
1/31/2017 12:00,3.2,,1.7,140,42,1019.2,0,20000,1.58
1/31/2017 13:00,4.9,,2.8,320,31,1018.1,0,20000,1.78
1/31/2017 14:00,4.9,,3.1,70,34,1016.8,0,20000,1.72
1/31/2017 15:00,6,,4,200,31,1016,0,20000,1.49
1/31/2017 16:00,6.3,,2.9,230,26,1015.9,0,20000,1.11
1/31/2017 17:00,5.7,,3.5,230,26,1016.1,20,20000,0.52
1/31/2017 18:00,4.9,,4.4,270,23,1016.5,20,20000,0.03
1/31/2017 19:00,4,,4,250,40,1017.1,46.66666667,20000,
1/31/2017 20:00,3.4,,2,340,31,1016.4,73.33333333,20000,
1/31/2017 21:00,3.5,,3.8,340,26,1016.3,100,20000,
1/31/2017 22:00,2.8,,4.8,290,27,1016,100,20000,
1/31/2017 23:00,1.9,,3.9,270,29,1016.5,100,20000,
2/1/2017 0:00,1,,3.1,340,30,1016.4,0,20000,
2/1/2017 1:00,0.5,,6.1,340,30,1015.9,0,20000,
2/1/2017 2:00,0.2,,6.7,340,34,1015.6,0,20000,
2/1/2017 3:00,-0.1,,5.7,340,33,1015.4,0,20000,
2/1/2017 4:00,-0.2,,3.9,20,29,1016.2,0,20000,
2/1/2017 5:00,-0.1,,5.2,360,22,1016.2,30,20000,
2/1/2017 6:00,0.2,,7.5,340,19,1015.6,80,20000,
2/1/2017 7:00,0.7,,6.5,340,30,1017.5,100,20000,
2/1/2017 8:00,0.5,,9,340,42,1017.8,100,20000,0
2/1/2017 9:00,0.9,,9,340,44,1018,100,20000,0.03
2/1/2017 10:00,1.7,,5.9,340,42,1018.8,50,20000,0.35
2/1/2017 11:00,3.3,,5.6,340,39,1018.3,20,20000,1.2
2/1/2017 12:00,4.4,,7.6,340,38,1017.5,0,20000,1.64
2/1/2017 13:00,4.9,,8,340,35,1017.1,0,20000,1.81
2/1/2017 14:00,5.2,,8.5,340,33,1016.6,0,20000,1.76
2/1/2017 15:00,6.1,,7.9,340,26,1016.3,0,20000,1.54
2/1/2017 16:00,6,,8.9,340,23,1016.6,0,20000,1.14
2/1/2017 17:00,5.5,,7.4,340,25,1017.2,0,20000,0.56
2/1/2017 18:00,4.1,,6.5,340,30,1018,0,20000,0.06
2/1/2017 19:00,2.7,,8.4,340,33,1018.5,0,20000,
2/1/2017 20:00,1.6,,8.8,360,30,1018.9,0,20000,
2/1/2017 21:00,0.9,,7,360,30,1019.5,0,20000,
2/1/2017 22:00,0.4,,8.4,340,30,1019.3,0,20000,
2/1/2017 23:00,-0.1,,6.6,360,31,1019.7,0,20000,
